text_id,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
emakhuwa_3_00090,Nakoso oohisuwanyeya onaalela amwaavano Wamphula,0,0,0,0,0,0
emakhuwa_3_00091,Mamexikaano onikhanyererya otthika  ni mulipiheryo wacasoomi orimeelasa,0,0,0,0,0,0
emakhuwa_3_00092,Yoosoma iisya ya mutthenkeso ya OMS anihinya wii mmosa wa khuta athiyana araaru anihaawa mwaha wa nihasu na omana ni oraruxiwa,0,0,0,0,0,0
emakhuwa_3_00093,"Timoore -Leexiti ophavaela oheepwa""onxoore""mulaponi mme ni mwatanelo wa CPLP",0,0,0,0,0,0
emakhuwa_3_00094,Elaka na Ihapari yoorimeela mpankani noomala ovuwiha mulaleeryo wa mwaha wa makwankwa oMosampiikhi,0,2,0,0,0,0
emakhuwa_3_00095,"Muruweryo Amolumwenkuni: athiyana oovarelana ni Osiikhini,muteko ni sookopha",0,0,0,0,2,0
emakhuwa_3_00096,Mukhulupale a mMosampiki ottikela wompererya wiraana,0,0,0,1,0,0
emakhuwa_3_00097,Mapuutu onikhupaarela Muthukumano Olumwenko mpantta wa Muretteli,0,0,0,2,0,0
emakhuwa_3_00098,Woova ni owehawehiwa wAankoola : Esenteraale 7311,0,0,3,0,0,0
emakhuwa_3_00099,Wamphula woohikhala maluuxu mahiku oophiyaka 18.,0,0,0,0,0,0
emakhuwa_3_00100,Niira na ikhamparawu ninaalamula atthu epooma ya Vilankuulu.,0,0,0,1,0,0
emakhuwa_3_00101,Mosampiiki: Othipeya wa ixitaraata enaaruuhela nkhalelo woreera  atthu yaale ohaawa.,0,0,0,0,0,0
emakhuwa_3_00102,Mutuphelo wa atthu oowikokotta n'aakapwitthi yootharamula okhwa wa mwaana oKoronkoosa,0,0,0,0,0,0
emakhuwa_3_00103,Mukulukhana  aatthumele myaaha  wootupa  wa  mwaxiitthu  koroona  musya  Otthukiwa  Openkeela.,0,0,0,0,0,0
emakhuwa_3_00104,Olimpiiyata a Otookiyu mwakha wa 2020 onookela muhantisini mwaha wa okhalana aniixoona okhala LGBTQIA,0,0,0,0,0,2
emakhuwa_3_00105,Muvirikano wa ipheyo onitthikela wooniherya ekhoove awe soophova eyaakha ya 2015,0,0,0,0,0,0
emakhuwa_3_00106,Muhupi: nipuru na Kim Jong-un onookela ohalana murokorawe,0,0,0,0,0,2
emakhuwa_3_00107,Wamphula: Amusi aanamatthukweliwa annilavulasa mwaha wa miteko sa ukhatteya,0,0,0,0,0,0
emakhuwa_3_00108,Nakoso eriyari ya Faransa ni Mosampiiki pooti ophiya imilyawu 600 sa iweero.,0,0,0,2,0,0
emakhuwa_3_00109,Miitiya ni sowaanyiherya siniluluwana ni mukhaleelo wa makhuuli vooluluwana ni atthu ophattuwa ikuluuttu sa aAfiirika ayareliiwe OLixipowa,0,0,0,0,0,0
emakhuwa_3_00110,Mali onikhala ni ekirise okhuma woopowa,0,0,0,0,2,0
emakhuwa_3_00111,Liipanu: polokoxifeera siteteehiwe niwiraneya ataake omisarayeeli oFolotiilya sa oKaasa,0,0,0,0,0,0
emakhuwa_3_00112,"Nyusi ohoova wii ""makamarata"" omukhoottihiwa okumana ni Dhlakama",0,0,0,0,0,0
emakhuwa_3_00113,Maxeyooloku maxineexi ahoonenela esupuxityansiya orikaaniku mwa meteyoriitua Omaariti,0,0,0,0,0,2
emakhuwa_3_00114,Mosampiikhi: ilatarato sa muskeleeta taakisi oKhilimani,0,0,0,0,0,0
emakhuwa_3_00115,Efuntasawu Wikimeetiya ennimoothererya NSA wa eporokaraama awe ya evixilansiya yoowaatta,0,0,0,0,0,2
emakhuwa_3_00116,Mosampiikhi: pulisiya ohimiya owotororya muhakhu  oPonta wa ewooro.,0,0,0,0,0,0
emakhuwa_3_00117,"Muviitiyuni ya Yurhuupi, maayi onilaleerya munamuuna woopiha wa mukhaleelo oxipitaali wa anaxikhaani ya Ovenesuweela",0,0,0,0,2,0
emakhuwa_3_00118,Mukhalelo wa mukaakuveleni enipacerya ettiminku Okaapu Veerete,0,0,2,0,0,0
emakhuwa_3_00119,Opahuwa ennitutuxa miloko  sa exariya,0,0,2,0,0,0
emakhuwa_3_00120,"OMS, onikhanyaanya ni miriira sa axiitthu elaapo ya  an Tome   Piriinsipe.",0,0,0,0,0,0
emakhuwa_3_00121,NASA onnilaleerya moonenelo wa epalaneeta enikhaleya,0,0,0,0,0,2
emakhuwa_3_00122,Mosampikhi oohimya ephoole mwaha wa ophitanyihiwa sa ikartawu ATM,0,0,2,0,0,0
emakhuwa_3_00123,"Trending: Jeff Bezos, namathaaciri muulupale a moolumwenkuni, oopaka ipiliyayu 13 sa itoolare wa nihiku.",0,0,0,0,0,0
emakhuwa_3_00124,Onithipeleeleya ikhalelo sa owaali wa epuliitika oSan Toome Piriisipe ni mahiku Magali wa mpantte anaali wa Omuhooleli,0,0,0,0,0,0
emakhuwa_3_00125,Meghan Markle onihimya wiira waatoko omukhuma erukulu,0,0,0,0,2,0
emakhuwa_3_00126,Mapuro ale yaakhaliwa khalayi a moolumwenkuni animalela wooneneliwaka elapo ya Oturukiiya,0,0,0,0,0,2
emakhuwa_3_00127,Mphironi wa epooma ya Omaputu enirowa okarariwamo eviitiyu ya Beyonce.,0,0,0,2,0,0
emakhuwa_3_00128,Nihasu na vapuwani khanipwanyiha ikwove mipaatta sovirikana sa miteko sa Omosampiilhi,0,0,0,0,0,0
emakhuwa_3_00129,"oRiiyu ti Caneero,  ikuluutto yophunyeya mpantte wa exitaatiyu ya omarakaana yopwanyiwa ni oveexiwa viireliwaka olimpiiyata sa eyaakha 2016",0,0,0,0,0,0
emakhuwa_3_00130,Koviit-19 : Mukhaleelo wa miteko sa okumi  soohiloka onihela ilapo sa waafiriika muhina mwa ookasoopa .,0,0,0,0,2,0
emakhuwa_3_00131,Muhooleli a elapo ya aAfirika a oSuuli mwaha wa omaaleleya ni omala wa wahaaxa atthu a ilapo sinika.,0,0,0,0,0,0
emakhuwa_3_00132,Mosampiiki:Nlelo onimwiiraneya ekhirini yoowookotthiwa atthu voohihimiwa etthu.,0,0,0,0,0,0
emakhuwa_3_00133,"Nikhuru na atthu ahikhanle muhina mwa eparitiitu poliitiku ya mmosampiikhi anniphavela ""wa ehakhi ya mulipelelo"".",0,0,0,0,0,0
emakhuwa_3_00134,"Kanata:"" Orimeela"" wa athiyana mantiixina",0,0,0,0,3,0
emakhuwa_3_00135,Iitiiya: Polokeero omaalihiwa ni emisoora yaTV,0,0,0,0,0,0
emakhuwa_3_00136,Piyamwene Elizabeth ompaka Bill Gates okhala kavaleyiru,0,0,0,0,0,2
emakhuwa_3_00137,Atthu ankhala oMosampiikhi  animpheela passaporti woowiira akele  oKhopela ya wafirika,0,0,0,0,0,0
emakhuwa_3_00138,Ankoola elapo emosa enooniherya  evukuwa    mwattelo wa  Freedom Hause.,0,0,0,0,0,2
emakhuwa_3_00139,Neymar  ohimaleleya mwaha woomuweha namphira mmosa o .,0,0,0,0,0,0
emakhuwa_3_00140,"Musurukhu oyeehiwe ereheriwaka Efeera Interenasiyonaale ya Omaputu khunirowa okhuma, alavulaka anamuupuwela.",0,0,0,0,0,0
emakhuwa_3_00141,Orumeela Motaphulelani: Mwaha xeeni kuukele Mutaphuleeli onikhalawe onakosya ni eyoorupa ni mattaava makinaku,0,0,0,0,0,0
emakhuwa_3_00142,Vulukawu Kalupuuku oopacerya opinyuwa mukano wa Oxile noovira miyaakha 43,0,0,0,0,0,2
emakhuwa_3_00143,Nikhuru na BM noohakalala mwaha asuweliwa atthu yaala alyiiye musurukhu wa elapo ya Mosampiiki ''eteeni yohisuweliwa'',0,0,0,0,0,0
emakhuwa_3_00144,"Miriira sa otokhorasa etekwa onuunuwa oParasiili, mihuuru wAmasooniya othatuxa khikhala Khathoowa oLumweeku",0,0,0,0,0,0
emakhuwa_3_00145,"Ofalume Woowiiraana onithokosa ipanko sivanhe ""sookophiwa soowiipitheya"" oMosampiiki",0,0,2,0,0,0
emakhuwa_3_00146,"oPeru, mwaavano itiixina aniipasa rap voowanela Ninyoho noorupaniwa",0,0,0,0,0,0
emakhuwa_3_00147,Mwaha wa xeeni alipo ari anamalaleerya a mukhaleelo arwaaya wookothasiwaka?,0,0,0,0,0,0
emakhuwa_3_00148,Trump ootuphela eliivuru ya Bolton ole aari namakhaliherya awe ookhalayi,0,0,0,0,0,2
emakhuwa_3_00149,Soowuriwa siniruuhela ikuru sinniwereeha mayino,0,0,0,0,0,2
emakhuwa_3_00150,Manuel Chang ookootteliwa ohuleliwa okathi vakhaani,0,0,0,0,0,0
emakhuwa_3_00151,Omaala wa muxiittano Suuli a Amerikaano a Mphiira oniphiiya okhomoni ni nnyooho,0,0,0,0,0,0
emakhuwa_3_00152,Neeve nookhumelela Olixipoowa noovira miyaakha 50,0,0,0,0,0,2
emakhuwa_3_00153,Mapuluusiya a Witaaliya anthokosa makhuru maalupale aamphira mwaha wowanyihereriwaka otuphanyiha sa misokho.,0,0,0,0,0,0
emakhuwa_3_00154,Mosampiikhi aniphuka ninyooho nootepa na mireerelo muhina mwa ehantisi aya,0,0,0,0,0,0
emakhuwa_3_00155,Wa okhaliheryana wa murima wookumiha eyoolya.,0,0,0,0,0,0
emakhuwa_3_00156,Wa atthu oophiyeryaka 29 anikhala ovoliwa elapo ya Omanika.,0,0,0,0,2,0
emakhuwa_3_00157,"Venâncio Mondlane khaniira mpantta ""mwawutarikiiya"" elapo ya Mosampiiki.",0,0,0,0,2,0
emakhuwa_3_00158,Mosampiiki:Yoovahiwa ya imilyawu 688 sa itoolare para orosamento wa 2012,0,0,0,0,0,0
emakhuwa_3_00159,Mosampikhi: Rapper Azagaia onlipelela okohakohiwa nnya wohitthukweliwa.,0,0,0,0,2,0
emakhuwa_3_00160,Namakatelela Ana Marcela Cunha ooxintta ewooru ya Oparasiili elapo ya Otookiyu,0,0,0,0,0,2
emakhuwa_3_00161,Meesi muhina mwa empa ya xariiya mwaha  wa efarawuti fixikaale ya mposito o Pareseloona.,0,0,0,0,0,0
emakhuwa_3_00162,Mukhalelo woowalamela mmukanoni eriyari ya Mosampiikhi ni aAfirika a oSuuli,0,0,0,0,0,0
emakhuwa_3_00163,Kuveerunu ni Renamo aneetetela mivaanelo voohikhala alipa olapelela,0,0,0,2,0,0
emakhuwa_3_00164,Wikinotícias ni ekunya onnivikana Wikinotícias ni exipanyooli,0,0,0,0,0,2
emakhuwa_3_00165,Ohookhwa mukhulupale  Hugo Chávez,0,0,0,0,0,2
emakhuwa_3_00166,Mwaha wa exeeni Kuveerunu oSenekaale animusovela awe eporoteexitu sinikhattela othelaana Atthu ariina ekhove yoolikana,0,0,0,0,0,0
emakhuwa_3_00167,Muupuwelo owiihopha woopiha wa ekhotto ota wa muttetthe wa Asiiya,0,0,3,0,0,0
emakhuwa_3_00168,"Mihakho sa ifaawuna sa mMosampiikhi sinihala okumihiwa, anilavula maanaliisita.",0,0,0,0,0,0
emakhuwa_3_00169,Omora wa Papa Bento XVI ohoonyokola moono awe,0,0,0,0,0,2
emakhuwa_3_00170,Lipeeriya: ePoroceetu ya nlamulo“Mate os Gays” Nomwareeleya,0,2,0,0,0,0
emakhuwa_3_00171,"Musuwelexe muthokiho okhale orukunuwa nlamulo ni opattuxa "" waaxaya apuruuxa"" wa mapurusoore owulaana oParasiili",0,0,0,0,0,0
emakhuwa_3_00172,Makhulupale a Mmosampiikhi annaalokoha anamasuweliha ehapari anithokoca misayelo soohitthunihiwa.,0,0,0,0,0,0
emakhuwa_3_00173,"Tripunali piritaniku othikela mulattu ""sookopha soottukuttheriwa""",0,0,0,2,0,0
emakhuwa_3_00174,"Muupuwelo Afooro Moota, ophavela oreerihela sovonyiwa muhina mwa miira  a nkoola",0,0,0,0,0,0
emakhuwa_3_00175,"Mphira: Rodri, oomusuwelaxa mphira moolumwenkuni",0,0,0,0,0,2
emakhuwa_3_00176,Chan Hol 3: exikeleetu yoohisuwanyeya yoophiyeryaka miyaakha ikonto 10,0,0,0,0,0,2
emakhuwa_3_00177,Alice Mabota namwilepiha okhulupale Mmosampikhi,0,0,0,0,0,0
emakhuwa_3_00178,"Kuveerunu  a  Kaapu  Veerete  ohoohiya  matteeke  na  wewuroopa, EUA,  Parasiili,  Niceeriya  ni  Senekaale",0,0,0,0,0,0
emakhuwa_3_00179,Muhooleli wa Empa Ekhulupale ya Ehakhi Feteraale onivaanyiha iphiiro sa  Dilma Roussef,0,0,0,0,0,0
emakhuwa_3_00180,"oCamaayika, khokhale mureetta a etthuvo yaakhule ni oniipuwa mukwarenteena mwa exitaato",0,0,0,0,0,0
emakhuwa_3_00181,"Mosampiikhi/Parasiili: anivanyiha""omukhulupale wa Etanol""",0,0,0,0,0,0
emakhuwa_3_00182,Mosampiikhi: Mwaatakareliyo wa kampuyi oomuvulaliha makiniixita elapo ya Osofala.,0,0,0,0,0,0
emakhuwa_3_00183,Muthokiho ohikhala akuveerunu wa ekolooxiya yoothuku eniphuweka ithut oPoorutu Riiyu,0,0,0,2,0,0
emakhuwa_3_00184,"""Khivakhanle wohihomiwa evasina"" onohima Biden oniwana omalamaiha eretta ya covid 19.",0,0,0,0,0,0
emakhuwa_3_00185,Okheeniya:  Woopiha wa ohataana wa makooto,0,0,0,0,0,0
emakhuwa_3_00186,Kine- Pisaawu: Oxaaka mwa soothokela noomala wookotthiwa wa ikwaha piili,0,0,0,0,2,0
emakhuwa_3_00187,"Nnaamwi khamoosasa khamosa maparasileero amanaanihasa waasomiha mwaalemawu vooluluwana ni nasiiximu, akinakusa avekela muswamahi  yuulasiwe muuru.",0,0,0,0,0,0
emakhuwa_3_00188,"oParakwaayi, Osiikhini opattuxa esiikulu yaathiyana anaakhapelela anaaya athiyana okinaku",0,0,0,0,1,0
emakhuwa_3_00189,Onimala naanaano para LAM omwiira nakoso meekhaaya,0,0,0,0,0,0
emakhuwa_3_00190,FUNAI onnilaleerya moonenelo wa nihimo nipheya mukano wa Aakere,0,0,0,0,0,2
emakhuwa_3_00191,Namalepa ookhotta osuwela soolepiya n'atthu ammutthapela Dhlakama.,0,0,0,0,0,0
emakhuwa_3_00192,"Mukhaleelo wa etthaya: 14 sowookotthiwa oAmposiili, oKheeniya",0,0,0,0,0,0
emakhuwa_3_00193,Muraano wa ipiliiyaw20 sa itoolari variyari va Xiina ni Kiine opattuxa mixaakiho,0,0,2,0,0,0
emakhuwa_3_00194,Aafirika: opintariki sookhumelela seephattuwelo hoothe ni Raatiyu ni eviitiyu sotaheryasiwa,0,0,0,0,0,0
emakhuwa_3_00195,"Mawiipi ni ipheeyo sa akaaphiyaka a palaaxitiku aphiiye openiisula ya Parakwaayi, oVenesuweela",0,0,0,0,2,0
