text_id,text,Anger,Disgust,Sadness,Joy,Fear,Surprise
orm_train_track2_83,''Kan nama dhibu Abbaa Gammachiis yeroo macaafa qulqulluu hiiku qubee gi’iizi fayyadamuun isaa gidiraa hamaa fi adamsamuu jalaa isa hin baasne . Qubee Afaan Oromoo kalaquuf kan yaale Sheek Bakirii Shaaphalos ni adamsame boodarras godaansarra osoo jiru.URL,0,0,2,0,0,0
orm_train_track2_84,Badiii asiii diqaaala haaadharaw dhiiigi qulqullluuu jeta qulqullluma esati bektaaa dhala gidira opdo kaleee ppp hardhati miti kan oromooo dhiiiga qulqullluuu jiksaaa ture lubbbuuu qerrrooo oromooo badiii asiii nafxanyuma yooo lafe qabate deeemi media nafxanyaaa lali,0,3,0,0,0,0
orm_train_track2_85,Konya wallagga baha Ona Adaree fi Qassootti leenchichi diina saba oromoo kan taatee waraana bilxiginnaa akka baalaa harcaasaa jira.Magaalaattiin WBO marfamtee jirti amma.Injifannoon walitti daachana#OromoLiberationArmy URL,0,0,0,2,0,0
orm_train_track2_86,.Okkoo Waayyaanee (Opdo) cabsinee akka dhadhaabi (waan qabatuu) dhabduu gona . sanaa boodee lachuu kufsuun rakkoo hin ta'uu . Opdon muka muka irratti margee tuultii(Opdo) Inqooxxo (Waayyaanee) gubbatti margee irraa fotooksuun nama hin rakkisuu .,0,3,0,0,0,0
orm_train_track2_87,Mootummaan Itiyoophiyaa Torbaan Projektii itti eebbisu labsee jira . kun Bu'a jijjiirama kana keessatti dhufeedha kan jalqabamee xumuruun badhaadhina waloo biyyaatif deemsi eegalame itti fufa wanti nudhaabu hin jiru . kana immoo baandaan keessaa fi alaa beekuun abdii kutachu qabu,0,0,0,2,0,0
orm_train_track2_88,dhiirri gurraachi seexana jinnii namatti fakkaata,0,3,0,0,0,0
orm_train_track2_89,Qondaalli ABO jaal Gadaa Gabbisaa dhibee isa mudateen yaala dhabuun haala yaaddessaa keessa jiraachuun dhagaa’ame . URL,0,0,0,0,1,0
orm_train_track2_90,Yaaa rabbbiii yaaa Alha attti dandadhaaa baraaa harawaaa kana baraaa oromooon ittti bilisome qeye ofi irattti kabaja jirtu nuuuf tasisi yaaa Alha attti dandadhaaa Amiiin,0,0,2,0,0,0
orm_train_track2_91,@USER Dhigni ilmaan oromoo summii siti haa tatuu badaa bulguu,0,3,0,0,0,0
orm_train_track2_92,Nama kana oromoonis beekaafi him turree rakkoo isaa rakkoo hedduu keessatti obsaan dhugaa oromoof waan danda'u gochaa jira garuu shiraan gareen irratti ijaaramee ija hamtuun ilaallama jira waan dhugaa oromoof quuqame qofaaf Isa Bira dhaabbachuun dirqama oromoo hundaati! Jabaadhaa URL,0,0,0,0,0,0
orm_train_track2_93,WoW Hojiii ajaaaibaaa aaartiii Oromooo tarkaaanfiii lama fuuuldurattti butu hojjjechaaa jirtu Jabaaadhaaa qaaaliiiwwwan keeenya Keeesssumaaa kolfa Hirkooon aaariiidhaaan walmakeee kolfe ajaaaiba Akkkasi taaatooo jechuuun,0,0,0,3,0,0
orm_train_track2_94,Hayyuu Angafa Aartii Oromoo guddaa kabajaamaa barsiisaa dhala namaa biyyeen sitti hasalphatu lubbuu keessan kan jannataa nuuf haagodhu . Artis Nuhoo Gobanaa.RIP . URL,0,0,3,0,0,0
orm_train_track2_95,shamarran durbummaa eeggatte heerumte abbaa manaa isheetiif amanamtuu taatee jiraatti ,0,0,0,0,0,0
orm_train_track2_96,Maqaaa kabajaaa Ishiii maaaliiif biraaa hambifte,1,0,0,0,0,0
orm_train_track2_97,Haal-dureewwan fayyaa Doonaald Tiraampiif yaaddoo uuman maal fa'i?,0,0,0,0,0,0
orm_train_track2_98,YAA SABAKOOMaalif Oromoon harka waliraa qaba odoo gantuufii ayyaana lalatuu irratti tarkaanfin madalu fudhatamee qabsoon bilsummaa oromoo galma ga'ee ture . Hammas oromoo gantuun gantuu jedhii sinbirroo halkanii hinta’iin!!,0,2,0,0,0,0
orm_train_track2_99,Jarri OPDO/PP ergamtuun nafxanyaa waan fuutee waan buustu wallaalteetti.Itti aanaan ajajaa WBO zoonii giddu galeessaa Oromoon beeku Jaal Jireenyaa Rabbummaati . @USER fi @USER isuma kana egaa kan hirriba isin dhorkaa jiru! URL URL,0,0,0,2,0,0
orm_train_track2_100,Balaaan kuuunhudiii dhabadhuuunahubadha balaaadulaaa samuuunamaratiii banameeejachuuun hubatuuuqabnaaa mataaan weeeyraramuuusatiii miiiliii jalaaabadeee lafaraaagangalataaa jiraaa mataaasamiiigaleee miiiliiidachiiigaleee miiisooomniii qiiileeesakoreee humniiitiii namaaalashaaaweee maaaltuuufalaaa,3,0,0,0,0,0
orm_train_track2_101,ODUU Hatattama Abiy Gadda irra oto jiru mulate Erga WBO bar harawa fi warra Oromo gane URL,0,0,0,0,0,0
orm_train_track2_102,@USER Laga Waaroo Ummataa Keenya waggaa dheeraaf dararaa ture irratti Riqichi M130@ hojjatamee ebbaaf qophaa'e . URL,0,0,0,3,0,0
orm_train_track2_103,Filannoo Yugaandaa booda Boobii Waayin lubbuusaaf akka sodaatu ibse,0,0,0,0,0,0
orm_train_track2_104,Yeroo baayyee Oromoon amhaara waliin jiraachuu hin danda’u . Yaada jedhutu deddebi’a . Maddi yaada kanaa sodaa (Oromoon amhara waliin wal-qixa/ olaantummaa isaa kabachifatee bulchee buluu akka hin dandeenye calaqisiisa.) kun ammoo ilaalcha gad antummaa qabaachuu fakkaata.,3,0,0,0,0,0
orm_train_track2_105,Jirra Hiddoo Barbaachisaa Ta'e Hundaa Tabatooni Keenya Tabachuu Qofa Osoo Hin Taane Ergaa Ofiin Boonuu Dabarsaa Jiru Bakka Jirru Kamituu Waan Keenyaan Boonuun Akkanumati Itti Fufuu Qaba Tabattoota Keenyaan hedduu Galatoomaa URL,0,0,0,2,0,0
orm_train_track2_106,Addunyaan osoo guddattootaan hogganamte caalaa gaarii taatii laata?,0,0,0,0,0,0
orm_train_track2_107,Qaammee 3/2013 guyyaa gaarummaatti . Gaarii hojjechuu fi gaarii ta'uun ofii fi biyyaaf . Baga geessani URL,0,0,0,3,0,0
orm_train_track2_108,Lamiii kooo ijaraaa hafiii gotaaa kenya ,0,0,0,2,0,0
orm_train_track2_109,waaan   daaangeeen godheee gaaarrri akkkaaa hin taeeen beeekamaaadhawaaan uuumataaa orommmooo shakiii ittti uuumumitttiwaaanumu hayooon orommmooo hojeeeteee jaaal daaangeeenkanafuuu irrraaat waaacun gatiii waaan hin qabnnnef birrraaa kutun gaaariiidha galaaatooommmaaa,1,0,0,0,0,0
orm_train_track2_110,Oromoon du'a fi gidiraa biyya keessaa baqqattus du'arraa hafuu dhadhabde . Gooftaa furmaatakee buusi . Hanga biyyakeenya irratti abbaa biyyummaa mirkaneeffannutti kun itti fufa.,0,0,3,0,0,0
orm_train_track2_111,gurbaaan waaayeee sirbaaa ilaaalchiseee waaan gaaariii tokkko dubbbate ani ija amantiii koootiiitin sirbi sirrriiidha jachuuu barbaaadeee miti garuuu haqa innni dubbbate tokkkotu nattti tole Sirbituuun moootummmaaa waaaqayyyooo hin dhaaaltu kan jadhe phaaawulooosiiidha maleee Waaaqa miti jadhe ittti aaanse,0,0,0,0,0,0
orm_train_track2_112,Sirna wal harkaaa fudhiiinsi baliii Gadaaa Gujiii 75fffaaa irrrattti ittti gaaafatamummmaaa fi hogggansi Abbbaaa Gadaaa ittti aaanuuuf dabarfamaaa jira Walharka fudhiiinsiii baliii kana ittti fufiiinsa bulchiiinsa aaadaaa fi ogummmaaa beeekumsa fi hogggansi dhalooota tokkko irrraaa gara dhalooota ittti aaanuttti darbuuu agarsiiisa Sagantaaan kun hambaaaleee aaadaaa badhaaadhaaa fi duuudhaaaleee hawaaasa Oromooo Gujjjiii kan of keeesssattti hammmate yooo tau kabaja duuudhaaa baroootaaa fi sirnaaan walduraaa duuubaaan gaheee hogggansa hawaaasa keeesssattti mulisa Ceumsa aaangooo seeenaaa qabeeesaaa tae kana aaadaaan akkka eeegamu fi tokkkummmaaa fi waldandaiiinsi hawaaasa keeesssattti akkka gudddatu kan agarsiiisudha,0,0,0,2,0,0
orm_train_track2_113,of eeegi akkka sin raaasne qillleeensi sobaaa yooo bubbbisu,0,0,0,0,2,0
orm_train_track2_114,@USER Ashama akkam nagayaa fayyaa keeti kabajamtuuf qaalii nama yaada fi qeeqa namootaf tokko tokkoof deebii kennu kee kun otoo dhiiste nati tolaa . Xiyyeeffannoo kee hinbitnesiin,0,0,0,0,0,0
orm_train_track2_115,Rabbiin nagaa nuuf haa argamsiisu Biyya keessatti duti baay'ateera barii keenya kun baay'e nama sodaachisa garuu Du'ayi godha!,0,0,0,0,3,0
orm_train_track2_116,@USER Amma ati nama jabaa miti maaf akkana taata . Garaagarumman yaada bar waanuma jiruudha dirqama yaada ati ooftu waliin walfakkachuu hin qabu . Ati mee Oromoof maal dalagdee yeroo boqonnaa keesaani dhiftani Live seenuun oolmaa akka sitti hin fakkaanne.Walkabajaa!!,2,0,0,0,0,0
orm_train_track2_117,@USER Aannan fi garbuudhaan guddanne aabbee . akkamittiree dhadhaa gubbeerra buufannee bar,0,0,0,3,0,0
orm_train_track2_118,Oso namichiii kun jiru abiiiyotiii kasa e hin qajela jechuuun ebjuuu sobattti haga namtitin kun duuti oromiya fayyya argatu,0,2,0,0,0,0
orm_train_track2_119,Oromoofi Oromiyaan dukkanaa keessaa jiran!sabni koo dukkana keessaa jira du'aa hidhamaa saamamaa biyya abbaa isa irraa arihamaa fi nagahaan biyya abbaa isa irraa jiraachuuf mirgi isa irraa mulqamee jira!mirga nurraa mulqamee qabsoo keenyan deebifanna!Twitter koo follow godha! URL,0,0,0,0,0,0
orm_train_track2_120,namni dhiigaan oromoo taatee tplf deeggartu boossuuf diinaa oromoota hundaati,0,3,0,0,0,0
orm_train_track2_121,Tulluu sobaa mannaadachaa haqaa wayyaFardi qalbii hin qabnenama buusa hallayyaaDiina gaarii mannaafirri hamaan caalaHangam hammaatulleegaaf rakkoo si laala! Duuniyaa sobaarrahiyyeesuma wayyaKaraa sobaan buluudhiis yaa ilma aayyaa!,2,0,0,0,0,0
