text_id,text,Anger,Disgust,Sadness,Joy,Fear,Surprise
som_train_track2_18,Ninyow meeeshan iga shid wan ku caaajisne   buuudhi madhan ayaaad naga kirayse 24 sac dacwo ayaaan ahay wlllkay kaftan ayay iga tahay   macnaha dhiri galin hore usoco from hargaysa,0,0,0,0,0,0
som_train_track2_19,Oo kaaaley shaqada iyo ragaaa qadartu ku dhacday maxaaa isku xidhay,0,0,0,0,0,0
som_train_track2_20,USER In runta laga hadlo sooomalidu ceeeb bey u aragtaaa marka wlshy ha u bixin waxaaad ka hadashay waaa xaqiiiq balse xooogaaa in la maldaho bay ku habooon yihiiin,0,0,0,0,0,0
som_train_track2_21,Cudur halis ah ooo ka dilaaacay Tansaaaniya iyo warar kasooo kordhay  URL URL,0,0,0,0,3,0
som_train_track2_22,Walaaal USER waaa hadal xaq ah hadalkaaan laaakiiin waxaaad mooodaaa inuuu ku dhacayo dhago awdan  URL,0,0,0,0,0,0
som_train_track2_23,Queeen Elizabeth III ooo ahayd boqoradiii ugu xukunka dheeerayd eee Ingiriiis ooo xukunkeeedu socday todobaaatan sano ayaaa dhimatay khamiiistiii iyada ooo 96 jir ah Buckingham Palace ayaaa ku dhawaaaqdaymoreURL URL,0,0,0,0,0,0
som_train_track2_24,"Waleee inaaadan caloool nugayl la oooyaynin,,, ninkiii kula dareeenu wuuugaran waxa ku nugleeeyyy,,,alllow ,,,ogaaaden ninkiii u dagaaalmow gunimadaaasaaa kuuudanbaysa",0,0,2,0,0,0
som_train_track2_25,Xaaska hoggaamiye Muslim ah oo loo heysto inay sixir miciin bidday,0,0,0,0,0,1
som_train_track2_26,Mahadsanid Tanaaad sxb mcne wxn ka codsanaaaya in aaad Xayawaaanada dalkeeena guuud ahaaan 5ta sooomaliya barnaaamish noooga sooo diyaaariso waaayo xayawaaano badan ayaaa Dabar go'ay ooo aaan war laga heeeynin mrkle mahadsanid mudane,0,0,0,0,0,0
som_train_track2_27,Maxay tahay fariinta Qarsoon ee Maraykanku u diray Iran ka dib weerarkii saldhigyada Xuutiyiinta?,0,0,0,0,1,0
som_train_track2_28,Hhhh nio xaliiimo aaawey maxaaa ku dhacay😂😂😂,0,0,0,0,0,0
som_train_track2_29,Waxaaan uga goleyahay gilgilka konfur uuun ka dhacay somalida wadaaa gembiyaaay  Alllo somali u gargar ooo dulmiga ka qabo URL,0,0,2,0,1,0
som_train_track2_30,Waxaaan daaacad laga ahayn dabada ayeeey ka qurmaaan eee yaaan wax kasto aaan sameyneyno dan gaaar ah laga yeeelaninJune 3 2017,0,0,0,0,0,0
som_train_track2_31,Aqalka Cad oo soo saaray go’aan sigaarka ku saabsan oo muran dhaliyay,0,0,0,0,0,0
som_train_track2_32,Jimco November 4 20222 HOL  Madaxweynaha Somaliland Muuuse Biiixi Cabdi ayaaa sharci daro ku tilmaaamay goaaamadiii kasooo baxay shir beeeleeedkiii Dalwanaaaje eee dhawaaan Burco ka dhacay  URL,0,0,0,0,0,0
som_train_track2_33,Dhamaaantoood Alllah ha u naxariiisto inti dhaaawacyada sooo gaaareeen caaafimaaad sariiic ah Alllah ha siiiyo waxaaan dhiiirrra gelinaynaaa in laga gaaashaaanto dhagarta cadowga lana siii wado howl galllada lagu sifaynayo argagaxisada  22,0,0,2,0,0,0
som_train_track2_34,Sisters midki hore kooo ka fcn inaaa hshid laga yabaaa sidas dhan ha u niyad jabin,0,0,2,0,0,0
som_train_track2_35,Midawga yurub ma hoyadooodba somalaia xukunta nacala afkiiina qadhmuuun kuyaaala,2,0,0,0,0,0
som_train_track2_36,Qurux ku dhigle zxp editing skillls aaad taqanid mad no faideysid adigo rali ah inad aqbaleysid wan hubnaaa ✔️✔️✔️,0,0,0,0,0,0
som_train_track2_37,Sxb hal su aaal ah red bulll maxad ku jeceshahy mahadsanid,0,0,0,0,0,0
som_train_track2_38,RASMI  Iskuaaadka wareeeggga 8dhamaaadka eee tartanka Kubbbaddda cagta Jaaamacadaha 2022223Maxaaa u rajeynaysaaa jaaamacadaaada URL,0,0,0,0,0,0
som_train_track2_39,USER SAWIRRRO Madaxweyne USER ooo u sheeegay ciiidamada General Gordan eee Muqdisho ooo dhawaaan ka sooo laaabtay tababarkiii Eritrea inay u diyaaar garooobaaan in la geeeyo furimaha hore iyo dagaaalka ka dhanka ah AlShabaaab eee Somalia  URL,0,0,0,0,0,0
som_train_track2_40,Masha Alllah illlahay Ayaaa Mahad leh ka sokowna dowlada iyo shacabka garabka wayn ka gestay dhamaaantiiinba guuulaysta qoftaaas hoooyada qalbigeeeda dhaaawacdayna waaa in xabsi Daaa in ah lagu xukumaaa magdhowna loga qaaado hoooyada miskiiinta ah masiiibo haku dhacdeee,0,0,0,1,0,0
som_train_track2_41,USER Dowladdda ha la wareeego ha looogu shaqeeeyo shacabka Deeegaaanka,0,0,0,0,0,0
som_train_track2_42,Kkkk Jiliiinka gabadha ayaaa fashilisay,0,0,0,0,0,1
som_train_track2_43,Maxkamaddda Ciiidamada amp Taliska Boooliska ooo War kasooo saaaray dilal ka dhacay Muqdisho  URL URL,0,0,0,0,2,0
som_train_track2_44,Somaliland Somaliland waxay u baaahan tahay shacab caaafimaaad qaba iyo sharciMarka aynu qabyaaalad ka dooorano inaynu ku dhaqano sharciyadiii aynu ku ahayn heshiiiska waaa qeyb kamiddda dastuuur jabinta uuu sameeeyey Mudane Madaxweyne USER  Ilaaa gooorma ayeynu sharciggga baraneynaaa URL,0,0,0,0,0,0
som_train_track2_45,Afar sano kadib ayuuu dib iiiso wacay markaaas buuu igudhahay hambalyo jaceeel cusub ayaaan helay anigana waxaaan ku iri codkaaaga hooos u dhig ilmo baaa iii hurdeee aaanba is hafreee ninka waaan iska dhiciyay maaaha,0,0,0,0,0,0
som_train_track2_46,Lkn ina ader c/laaaHi yow aaad Baaad iiiGa QosliSaY lkn ruuux xanuuun zan ama macaaan ama Dhiiikar baaad ku zamayn wuuuna u dhiman karaaa intuuu naxo ama cadhooodo barnaaamij aaad umacaaan weyeee lkn midna ku darzo aDiga aguuu wax yeeelo ku gaaadh ziiinkaraaa dad ku ina ader,0,0,0,0,2,0
som_train_track2_47,Ugu yaraaan 3 qof ooo rayid ah ooo ay ku jirto haweeeney ayaaa ku dhintay qarax miiino ooo maaanta ooo Axad ah ka dhacay wadada isku xirta Buuurane iyo Mahadaaay eee gobolka Sh Dhexe koooxda AlShabaaab ooo haaatan laga saaaray Sh Dhexe ayaaa inta badan weeeraro dhabagal ah ku qaaada ciiidamada URL,0,0,2,0,2,0
som_train_track2_48,USER Awal waxay ahayd dhulku ma guuure dadka guuura  Hadana dhulka waaa lawada dagaaa  Maaantana wax ma bartaaanooo inagaaa xukumayna  Siyaaasad ku dhisan nacayb iyo mirqaaan waaa sidanooo kale  Lugahay rafashadiii uga hadhay laaakiiin ha ilooobina khatartoooda iyo in ICFGS la shaqeynayaaan,0,0,2,0,0,0
som_train_track2_49,mahadsanidiiin chanelka ogaaansho nooo sooo gudbiya 10 dal eee ugu yar qaaarada afrika,0,0,0,1,0,0
som_train_track2_50,Sxb mahadsanid wankugu faaana ilahay garabkaaaga hagalo eee ino so badi sirdonkeyni sharafta laha,0,0,0,1,0,0
som_train_track2_51,mahadsanid ogaaansho   marka ugu horeyse first view aaan noqdo😂😂😂,0,0,0,2,0,0
som_train_track2_52,USER in xilka laga qaaado waxa uuu uyaqaaan ugaaarsi beeel gaaar ah URL,0,0,0,0,0,0
som_train_track2_53,Wallleee mageeeda magelin... Aniga hadaaad ahaaani lahaaa   Marna xukun nocaaas masiiiyeeen...,0,0,0,0,0,0
som_train_track2_54,"Oo ma jaboooti ba looogu mahad -celinayaaa inay shir lacag iyo sumcad Ku heshay ooo dalkeeeda ka dhacay noooga dhigaysaaa inay nooo gashay abaaal, aaaway anaga midaaan anagu ugalnay, ka so bilawo markay qadanaysay xoriyadeeed ilaaa midiii ugu danbaysay ooo ahay kurisga amniga A",2,0,0,0,0,0
som_train_track2_55,"Maxaa dhacaya haddii cirbixiyeen ama dalxiise uu ku dhinto hawada sare, sidee ayaase loo aasayaa?",0,0,0,0,0,2
som_train_track2_56,USER Congratulations USER Waxaaan kaaaga fadhinaaa shaqadaaada in aaad sidaaacad ah ugudatid somaaali isusooo dhawaysid Tuhunka shacabka sooomaaaliyeeed qabaaan ooo ah in shesheeeye kuwataaan in aaad iska bariyeeeshid ooo aaad sooomaaalinimo kushaqaysid baaan kaaacod sanayaaa xaqa alaaah idin,0,0,0,0,0,0
som_train_track2_57,mànsha alllha gabar aya naaaguso biiirtay so dhawooow wannna mahad sanadtihiiin,0,0,0,0,0,0
som_train_track2_58,So gaaar ah ayaaan ula oooyay nin oday ah sargaaal hore ah waxa ka keeenay ilmaha Ma yara Laaakin la ogaaa Nina nin kama ooog badna eee shacab baaa looo turaaa inta badan  Freeedom is not freee Dhiiig iyo naf baaa ku baxda waaana wax la ogyahay ooo la hubo URL,0,0,2,0,0,0
som_train_track2_59,Dagalka sedaxaaad waaan so dhaweynaya,0,0,0,0,0,0
som_train_track2_60,USER Suldaaan Waaa runtaaa sawir qurux badan horeyna uma aheyn maaanta kaba siii xag jirta iyadooo meyd iyo xasuuuq taaagan tahay la sooo bandhigo Waaa Mid Subaxanalllah leh Suldaaanow sawirkani Waaa saaamiga iyo sumada SOMALILANDta imika ka jirta Balse wax yar baaa u dhiman hadeeed,0,0,3,0,0,0
som_train_track2_61,Maxay dawladdu ugu qasabtay dhaqtarkaan in uu qori qaato oo la dagaalamo kooxda jihaad doonka ah?,0,0,0,0,0,1
som_train_track2_62,CELCELI 1010   hoooyada somaliya wastay ilmo faqaaash,0,2,0,0,0,0
som_train_track2_63,Shan faa'ido oo cajiib ah oo laga helo cuntooyinka kasoo go'a dhirta,0,0,0,0,0,0
som_train_track2_64,USER Asc  RW  Waaan ku salaaamay  RW waxaaan KAAA codsanaynaaa in ciiidamada reeer jabuuuti eee fadhigooodu yahay Hiiiraaan kala xisaaabtamo XISAAABTAN DHAB AH OOO DEG DEG AH  Waaayo suuurto gal maaaha inay GOOOBAHA dawlada ku filan waaayaaan,2,0,0,0,0,0
som_train_track2_65,I.a way helaysaaa hoyadaaas ilmaheeeda xaq bani aaadam isma qariyo allla haka sooo if bixiyo dadka waliba si fudud aynan filaynin tugadaaas umada kale ayeeeyba halis ku thay,0,0,2,0,0,0
som_train_track2_66,Intiii horooo dhan #hitlller iyo #Musssolini zxpo aaad isagu dhaw bay ahaaayeeen waxayna ahaaayeeen labo kalidoood taliye balse #Hitler baaa ka baxay saaaxiptinimadi wxuuuna duuulaaan aaan la iclaaamin ku qaaaday Russsia. #hitlller jabkiiisiii halkaaasuuu ka bilaaabmay .markiii u,0,0,0,0,0,0
som_train_track2_67,Madaxda sare eee dowladdda waxaaan ku ammmaaanayaaa mawqifka istaraaatjiga ah eee ku qotoma danaha qaranka iyo sida ay ugu baraaarugsan yihiiin in Taiwan ku xadgudubtay midnimada Sooomaaaliya,0,0,0,1,0,0
som_train_track2_68,Tusaaale ku filan kuwa alllah caaasiyay meeeshey ku danben donan rabiyow nahadhig kuwa ka badbaaado jaxiiimo amiiin,0,0,0,0,0,0
som_train_track2_69,Ilahay naxariiistiii jano hageeeyo marxunkaaas cidiii dulmiga kagashayna ilahay hasooo saaaro Lakin waxaaan layaaabay. Nin shalay adooo noool ku carysabayay maaanta inuuu maydkaaagiii sooo dhaweeeyo ooo safaf Dheeer looogalo,0,0,2,0,0,0
som_train_track2_70,Qaybtiii sadexaaad dilkiii wariyaha gooorme so galinaysaaa 👍🏽 like saaara qofkiii sugaya,0,0,0,0,0,0
som_train_track2_71,USER Idinkaaa gurigiiina lagu sooo dhaweeeyaaa ooo sooo aruuursada argagixisada aduuunka ooo dhan Marka waxiii aaan fahmo wayno xagasanu usooo diraynaaa eee sooo dhaweya ooo wasiiir ka djigta waliba Ileeen dalkan rag aya ilashanaya ooo cadaw dhama dhex gali kareee Amisomland,0,0,0,0,0,0
som_train_track2_72,dirisle sxb adigu samarooon baaad tahay saw maaaha qofbaaan ku muraneee adooon iga xanaaaqayn,0,0,0,0,0,0
som_train_track2_73,1 in 13 Nov ooo u dhamaaanayo Mudddo xileeedka Biiixi ay ku dhawaaaqi dooonaaan Xukuuumad gaaar ah ooo ah markiii u horeysay eee SL ay ka dhacdo2 Shir wadatashi ah ummmadeeed ah ayay ku dhawaaaqi dooonaaan kaaas ooo ka dhici dooona magaaalada Burco eee hore loooga aaasasay Somaliland URL,0,0,0,0,0,0
som_train_track2_74,Waaakan USER xaqiii baaa feeeraha ka dilaaacay hadaaan bern la isu sheeegeeeyn waxaaan aheeeyn qaran jira ooo isku filan ooo aaan looo talin ooon deeeq ku noooleeeyn 1  Bar kacayal ma jirin2  Qaxoooti ma jirin3  Nabadgalyo xumo majirin4  Paaabooorkeeena ixtiraaam Alllaha u naxariiisto  URL URL,0,0,0,0,0,0
som_train_track2_75,TACSI JOGTO AHwaxaaan utacsiyeynaya dsdkiii ayago hurda hobiyaha hab lagusiiiyey allle intiii dhimatay ha unaxariiisto intiii dhawac ahna allle habogsiiiyo ayanLamaha amaaankana waxaaan karejeyneynaaa inay talaaabo kaqaaadi dooonaaan dadka umadan dhibataynaya ,0,0,3,0,0,0
som_train_track2_76,Shirsanadeeedka Garsooorka Dalka 2023 ayaaa hada furmaya  Shirkan ooo sanadkiiisa shanaaad ooo xiriiir ah dhacaya ayaaa sanadkan looogu hadlayaaa federaaaleynta GarsooorkaFederaaaleyntaGarsooorkaSanadlaha GarsooorkaConfrence2023FederaaaleyntaGarsooorkaShirkagarsooorka2023 URL,0,0,0,0,0,0
som_train_track2_77,Waaa bil ramadan ilahay miyaaad ka baqdan mayirku ma isagaaa gadhiga waday ninka waday baaa looo haystaaa dilkas waxba yaaan la siyasadeeen ninkiii dilay uuun baaa danbiga leh lkn adigu ku shaqeeeya gormay xukun noqotay ama danbi war ilahay u nqoda reeernimo idin wadi mayse ordoo,2,0,0,0,0,0
som_train_track2_78,Waxaaa iiigu naxdinbad nayd markiii markay ukhudbadaynaysay eee ay oooyaysay iyaguna ooo yayeeen habaaar qabtadu aaad ayaaan markaaana umurugoooday,0,0,2,0,0,0
som_train_track2_79,Masha alah wad mahadsantahay maracade runti waaa arindaren leeeh dinta iyo dalkaba   wanadhacdo   layableh,0,0,0,0,0,2
som_train_track2_80,USER Maaalin dhawayto asagooo cadhaysan uuu hadlayay ayuuu sir sarbeeeban Kashifay  in uuu MS asagu wax sooo baray xubnaha dawladdda eee kalana uuu asagu ka fiiicanyahay marka waxay ka hortagayaaan uuun in siro dheeeraaad ah cadho darteeed banaaanka u keeeno,0,0,0,0,0,0
som_train_track2_81,OGAAANSHO insha alllaaah waaan kusugaynaaa mahadsanid zxp,0,0,0,1,0,0
som_train_track2_82,Hayadaha nabadsugida iyo sirdooonka u qaaabilsan dowladaha Somaliya iyo Itooobiya ayaaa magaaalada Muqdisho ku gaaaray heshiiis wada shaqeyn tooos ah ooo ay yeeeshaaan sidiii loooga hortagi lahaaa khataraha koooxda Al Shabaaab iyo arimo kale ooo badan  URL,0,0,0,0,0,0
som_train_track2_83,QM ooo dalbatay in laga hortago xadgudubyada Haweeenka looogu geysto Sooomaaaliya  URL URL,0,0,0,0,0,0
som_train_track2_84,Mayir iska dulqaaado umad markaaad xil uhayso wax waydhacayaaan markasta haday noqoto dhimasho iyo dhaaawac intuba markaaa markaaa qadartu waydhacdaaa allle halaga cabsado ooo yaaan wax siyaaasada laga dhex baaadhin allle hawnaxariiisto marxuuumada samir iyo iiimaaan allle hakasi,0,0,2,0,0,0
som_train_track2_85,000:41 😂😂😂Lukguguwaty hanatusin KKK 😂 😂😅😅😅 😅😅😅 😅 wlhi qosolka adunka darisle nolow tagero Mar wlpo wankudhirigiliyaaa horay usoco wlllky Ina weeen,0,0,0,2,0,0
som_train_track2_86,23 4 gudniiinka gabdhaha waaa caaado naxariiisdarrro iyo xaqiraaad u dhiganta jirdil  gudniiinka gabdhaha waaa reeeban yahay  URL,0,0,0,0,0,0
som_train_track2_87,mahadsanid abti mudo badan waaan sugayey taaarikhad,0,0,0,1,0,0
som_train_track2_88,Jiiigjiga maydka siiido waaa sideee,0,0,0,0,0,0
som_train_track2_89,​@@@abdirahmanomar7505 waaa wiiil😂😅,0,0,0,0,0,0
som_train_track2_90,Aqooontu agteeennna waaa ku qaloooday  Marka aaad fiiiriso dhibaaatoooyinka jira iyo qaaababka looo maaareeeyo aqooonyahanku dooor kuma leh  marka qof jirrrado marka laba qof isdagaaasho marka ay dhibaaato dhacdo dooorka kooobaaad cid kale ayaaa leh  nololmaaalmeeedka unbaaan ku fushannnaaa aqooonta,0,0,1,0,0,0
som_train_track2_91,Fadlan Kadaaa walaaal ha sawirin walaaalkeeena baaahane kadaaa Marar badan waxaaan baraha bulshada ku arjaysaaa qof daranyaysan baaahan ama buka ooo shilimo yar inta looo geeeyo sawir laga sooo qaaadayo ooo wajigiiisiii baraha bulshada lagu sooo dhex tuuurayo  Waaa dhaqan xumo URL,0,0,2,0,0,0
som_train_track2_92,USER Xadhiga yaaa leh marka horekeeeni maydhaxda laga sooohay eee dabarka geeela loga dhigi jiray awey,0,0,0,0,0,0
som_train_track2_93,Ugu dambeyntiii kala baro dadka waxaaad arki dooontaaa cida saxda ama beeenta ah kan khatarta u gelin kara naftiiisa adiga dartaaa igu kalsooonow dadka qaaarkiiisne aaad ayeeey kuuula yaaabi dooonaaan,0,0,0,0,0,0
som_train_track2_94,Shalay iyo Maaanta isu ekaaa Cali Wajiiis warkiiisa culimadiii Sooomaaaliyeeed waxa looo laaayey shir ka dhacay Maraykanka 1972diii ooo Kooontada Haweeenka meeel looogu raaadinaaayey si Kitaaabka Ilaaahey looogu bedddelo mid gacan ku samays ah ooo ay ayagu samaysteeenMuqdisho Somalia USER URL,0,2,0,0,0,0
som_train_track2_95,farmaaajo waxa uuu ku jiraaa guri kiradiiisu ay tahay 25 milyan sanadki waxa loooga gon leeeyahay waaa maqaaar saaar 5 sano iyo musuqmaaasug dadka barakacayaaal ahi qabowga iyo gaaajo la ildranyihiiin  Waaa olole dhaqaaale lagu guranqyaaan kooox dhiiig miiirato ah  Fadlan ha ku kadsooominina  URL,0,2,0,0,0,0
som_train_track2_96,USER Duuufaaanaaada ka dhacaya Florida kasooo waran eee aduuunka ka siii qaylinayo,0,0,0,0,0,0
som_train_track2_97,Alllaha unaxariiisteee Taliye Xasssan Maxamed Cismaaan wuxuuu arooosay dhammmaaadkiii sannnadkiii lasooo dhaaafay 16 Nov 20222Taliye Hasssan asagooo arooos ah Mushaaar ku filan Qaaata ayuuu Halista u bareeeray waliba asagooo ku jiray guri Qabooow iyo gabar Qurxooon laaahay ha u naxariiisto aaamin URL,0,0,3,0,0,0
som_train_track2_98,Cadnaaan Cadceeed Odowaaa ayaaa Bandhiggga Buuugaaagta Booorama kusooo dhaweynay  Cadnaaan waxa uuu kasooo safray magaaalada Hargeysa waxaaanu sooo gaaadhay Booorama si uuu ugasooo qayb galo Bandhiggga Buuugaaagta Booorama isaga ooo isticmaaalaya Baaaskiiillladiiisa  DawladnimoBBBF20222 URL,0,0,0,2,0,0
som_train_track2_99,Golaha Wakiiiladdda Somaliland Oo Ansixiyay In Isku Mar La Qabto Dooorashoooyinka URL,0,0,0,0,0,0
som_train_track2_100,Shafie A  Hasssan ooo ah Madaxa qeybta culuuumta sheybaaarka kullliyaddda daaawada iyo culuuumta caaafimaaadka eee Jaaamacaddda Jamhuuuriya ayaaa ka qeyb galay isla markaaana ka jeeediyay cilmi baaaris shirka caaalamiga Caaafimadka guuud eee Afrika ooo ka dhacay kigaaali dalka RuwandaJUST CPHIA URL,0,0,0,0,0,0
som_train_track2_101,hore usoco waxi ka xun waxba kuma yelayan haw jabin dirisle abdi,0,0,0,0,0,0
som_train_track2_102,Wadankaaan wxaaa kapuuuxo   شعر (abwaaano) ooo gabayadoooda aaad ufiiicnaaayeeen waxAna kamid ah abwaaanka casriga cusub ooo cunsuriyada ladagaaalamo ooo madowga ah dhalanyaradana ah انيس شوشان (Aniiis shuuushaaan),0,0,0,0,0,0
som_train_track2_103,Sadex saaac baaad nagu tiri sxb waaana ku waaayey sadex saaac seee cml mise daqiiiqado kadib ayaaad sooo galisY any way mahadsanid wlllkey,1,0,0,0,0,0
som_train_track2_104,Madaxweynaha Ukraine Zelenzky ayaaa sheeegay in aysan gorgortan la geli dooonin Ruuushka ilaaa iyo inta uuu Putin xukunka hayo  URL,0,0,0,0,0,0
som_train_track2_105,waxaaad ahayd daxay kaaas ooo aaanku tashan jiray inuuu noloshayda ka ifiyomugdiga murugada waxan so wada qadanaymaaalmo ay adag tahy in magac lo bixiyo iyo farxad an lahayn ereyo lagu kooobobalse waxaaan ka xumahay hada kadib inay noqon donan kaliya xasuuus iyo sheeeko lasooo dhafay,0,0,2,0,0,0
som_train_track2_106,Shaqadiiisa nin wata la daba socdaaa wuuu taaaganyahay wuuu daaalay biyo qabow ayuuu hada cabay Sarwaaal tuuute ah ayuuu hada gashtay eeeh eeeh eeeh wuuu neeefsadayWaryaaada ninkaaan asaaa waxaaan sooo dooontay shaqdiiina qabsada sooo sheeeg shabaaab ka aaad taqaaaniiin Ee magaaalka jooogaUSER,0,0,0,0,0,1
som_train_track2_107,Faaah faaahin dheeerad ah ayaaa kasooo baxaya dilay ka dhacay degmada Buuulaburte URL via USER Halgan,0,0,0,0,2,0
som_train_track2_108,Mnsha alllaha wlll aaad iyo aaad ayaaan isfaaahnkaga ka fahamynaaa share iyo commments   wlll hore uuusoco alllaha ha ku dhawro   ogansho   🥰🥰🥰💯💯💯❤❤❤🥰🥰🥰💯💯💯❤❤❤,0,0,0,2,0,0
som_train_track2_109,Dareeen masuuuliyadeeed Hadiii shalay shirarka iyo kulmada muhiiimka ah laga dhuuuman jiray ama la iska qarin jiray maaanta waxaaan heeesanaaa USER o gacana ku gurmanayo gacana cadawga ku gumaaadayo Madaxweeeyne mahadsanid waxaaad nooo keeentay shaqsi zaciiim ah  URL,0,0,0,0,0,0
som_train_track2_110,Aadbaaan usooo dhawaynaynaaa aragtida xisbiyada ooo ah mid sax marka looo eeego xaaalada dalku ku jiro,0,0,0,2,0,0
som_train_track2_111,Huuuno maxaaa kgu dhacay Video ka Dib waxa Video mad so galin chanalkaga,0,0,0,0,0,1
som_train_track2_112,Sooomaaaliya wa ay ka guuuleysaneysaaa cadawga AS Dowladdda iyo Shacabkuna isma dhiiibi dooonaaan ilaaa laga helayo in uuu dalka noqdo mid ka caaagan argagaxisada in yooolkaaas la gaaarana waxa ay u baaahan tahay Adkaysi Nafhurnimo iyo Geeesinimo Madaxweyne Xasan SheeekhSomalia URL,0,0,0,0,0,0
som_train_track2_113,USER Jabhadihi sooo dagaaalllamay waaa looo diiiday in aaay xukunka qabtaaan ooo waxaaa la yiri askari dambe marrrabno  Kollleyba aniga waxaaan qabaaa in Somali habaaar ku dhacay maaalinti Culumadi Suuuratu Nisaaa darteeed looo dilay aaan looo hilllinin ooo aaan dowladdda lagu mudaaaharaaadin,2,0,0,0,0,0
som_train_track2_114,Sooo dhawow wlll😍,0,0,0,0,0,0
som_train_track2_115,sxb maracade waaad ku mahadsantahah dhamaystirka sheeekadiii basaaasadi weyned eee carbeeed .Aamina al mufti in aaad nooo dhamayeso . Wax dhamaaana makala dhacdo laaakillln waxaaa igu yaaab badnaaa markay Amina tashkiiilisay Askarigiii waaardiyahahaaa eee ay kadhamausey in aya ka,0,0,0,2,0,2
som_train_track2_116,Astaamaha cudurka halista ah ee Ebola ee ay ka digtay dowladda Soomaaliya iyo sida lagu kala qaado,0,0,0,0,1,0
