text_id,text,Anger,Disgust,Sadness,Joy,Fear,Surprise
hausa_1_00167,"Fitaccen Malami Ya Saɓawa Sarkin Musulmi, Ya Yi Sallar Idin Ƙaramar Sallah a Sokoto",0,0,0,0,0,0
hausa_1_00168,Ku roki Allah ya yi min zabi mafi alkhairi - Dalibar Dapchi ta aiko wa mahafiyar ta da wasiyya,0,0,1,0,0,0
hausa_1_00169,Abun al'ajabi: Sunan Allah ya fito a cikin kankana,0,0,0,0,0,3
hausa_1_00170,Minista sukutum da guda ya tare a birnin Abuja saboda tsabar 'tsoron' Gwamnan jiharsa,0,0,0,0,0,2
hausa_1_00171,innalillahi wa inna ilaihi rajiun sarkin rano autan bawo sai yayi allahu ya ƙarbi baƙuncin ka ya gafarta maka da rahma hrh dr tafida abubakar ila ameen ya rahmaan,0,0,3,0,0,0
hausa_1_00172,Rahama Sadau ta ƙaro wulaƙanci: Kalli wasu kyawawan Hotunan ta,0,0,0,1,0,0
hausa_1_00173,BBC ba duwaiwai😜😜,0,0,0,0,0,0
hausa_1_00174,"Allah ya kyauta: 'Yan Bindiga sun hari gidan Sarki a jihar Sokoto, sun kashe dogari sun kuma yi awon gaba da kanin Sarkin",0,0,2,0,3,0
hausa_1_00175,"An yi taron murnar dawowar Tinubu Najeriya, ya magantu kan tafiya da dawowarsa",0,0,0,2,0,0
hausa_1_00176,"Duk wanda Allah Haskashi da aron Lokaci to ni bazan mishi Hassada ba saboda batawa kai lokacine ,Kaiwai saidai Namishi Addu'a ya Kasancewa mai tsoron Allah .Rahama Allah ya Kara Daukaka ,Ya kuma dauraki kan Hanya madai daiciya .stay more blessed😍",0,0,0,1,0,0
hausa_1_00177,abun mamaki takaici da dariya baya karewa a nigeria wannan wane irin labari ne,0,0,0,0,0,2
hausa_1_00178,"Na tayata murna sosai, domin kuwa a dai dai loƙacin da ministan harkokin mata na ƙasata Najeriya mista Pauline Tallen, ke warkewa daga chutar korona, chutar tayi sanadiyyar rasa ran mahaifi ga ɗaya daga cikin abokaina. Allah nake roƙo daya gafarta masa yakuma karemu daga kamuwa😷",0,0,2,3,0,0
hausa_1_00179,pls kuna yada labaran qarya dayawa wlh a wace kasuwar naira tai muguwar faduwa yau kuji tsoron Allah 😷,1,0,1,0,0,0
hausa_1_00180,sun ji tsoro a basu ruwan madaci su sha 😂,0,0,0,2,0,0
hausa_1_00181,"Wllh wannan azzalumi magani guda a harbe shi har lahira domin yazama darasi ga azzalummai irin shi, Ni gaskiya banga alamun yin adalci a gwamnatin Shugaba ba wllh, Wannan ta'asa har ina?😭😭😭😭😭😭😭😭😭😭😭😭😭😭",3,0,0,0,0,0
hausa_1_00182,N-Power: 'Yan Najeriya sun yi gangamin nuna godiya a fadar Aso Villa,0,0,0,3,0,0
hausa_1_00183,"Dogara, da ‘Yan Majalisa 11 da su ka bar Jam’iyyar da ta taimaka masu lashe zaben 2019",0,0,0,0,0,0
hausa_1_00184,inyeee atayamu murna saura kadan kasar mu tazama kmr dubai tunda ga sunan ma kamr na yan biyu,0,0,0,3,0,0
hausa_1_00185,Sadaukarwar da yayi wa Nafisa saboda farin cikin tah 🙏,0,0,0,2,0,0
hausa_1_00186,Wato BBC naga alamar rashin aiki a tattare daku damuwar mutane daban abinda kuke turawa daban 😏😏😏,1,0,1,0,0,0
hausa_1_00187,"Kyakkyawar 'yar Arewa ta kammala jami'a, yan Najeriya sunce kyanta kadai na iya rikitar da Alkali",0,0,0,1,0,1
hausa_1_00188,Sojoji a bariki na farin ciki da shewa yayinda suka samun labarin sallaman Buratai da sauran hafsoshin tsaro,0,0,0,3,0,0
hausa_1_00189,Kasar Larabawa ta kirkiri manhajar soyayya don hada aure daidai da tsarin Muslunci,0,0,0,1,0,0
